Tambol_ID,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
640401,0.0,-27.0387938375157,-55.701070324308745,-88.28410771406136,-129.3338801013092,-192.69404387185332
640402,0.0,-41.67194871285338,-85.8459944535344,-136.0626820459684,-199.32822635520623,-296.978347545919
640403,0.0,-0.21485311838264046,-0.44260660177170297,-0.7015148663797712,-1.0277007036363397,-1.5311672727866361
640404,0.0,-0.38146331029788705,-0.7858307142223638,-1.24551221395737,-1.8246424131783086,-2.7185276196771757
640405,0.0,-0.4510319994772564,-0.9291451857049449,-1.4726602770679322,-2.157408310917647,-3.21431423373231
640406,0.0,-28.87582701332857,-59.48543713922442,-94.28218720467626,-138.12090773022132,-205.78580208789435
640407,0.0,-0.8869529793826155,-1.8271610255927542,-2.895981708343724,-4.242536519207023,-6.320938624277327
640408,0.0,-0.2025973574698967,-0.41735921076081106,-0.6614986983864631,-0.9690780771255432,-1.4438256500354576
640409,0.0,-10.505620725564992,-21.64202746437954,-34.30180197061894,-50.25123159986676,-74.86911410169137
640410,0.0,-1.476731451599314,-3.042129871988753,-4.821661769425824,-7.063606818066781,-10.524040267158925
640411,0.0,-0.7715652651015733,-1.5894574051445685,-2.519230383647695,-3.690605804631938,-5.498619203834314
640501,0.0,-1.94466246813124,-4.006087754703422,-6.349498865803137,-9.301847708230108,-13.858786645656718
640502,0.0,-1.74307216296711,-3.590803114710851,-5.691288284289427,-8.337586635256173,-12.422137831332009
640503,0.0,-47.55338482858491,-97.96200408987221,-155.26610297793997,-227.46072952774497,-338.8928543735802
640504,0.0,-39.21196606054162,-80.77832510643212,-128.0306161647572,-187.5614625225699,-279.4470919737543
640505,0.0,-1.344166391253422,-2.769040184880462,-4.388824856025509,-6.42951220114604,-9.579305168852738
640506,0.0,-4.3513451833786405,-8.963956954634073,-14.20753563117362,-20.813663494325816,-31.010196116964813
640507,0.0,-4.045153224117752,-8.333188438922218,-13.207791187134786,-19.34906435632406,-28.828095569670303
640508,0.0,-15.901234818442845,-32.75722298072784,-51.918970052214924,-76.05991634944192,-113.32137291828221
640509,0.0,-1.2757152429733316,-2.6280278953885086,-4.165325665039927,-6.102091804450284,-9.091482795967838
640510,0.0,-5.850687559219984,-12.052666296434657,-19.103024113554667,-27.985424491993644,-41.69537487477015
640511,0.0,-0.28217106381183404,-0.581284444983662,-0.9213140475516144,-1.3497006839285723,-2.0109137883985135
640601,0.0,-2.921986836373645,-6.0194177017515536,-9.540551333453337,-13.976655076559249,-20.823763923224377
640602,0.0,-0.5074264778921231,-1.0453202202484908,-1.6567933503394374,-2.427158387548816,-3.6162138215285324
640603,0.0,-4.902832036611051,-10.100043430215285,-16.008190092546304,-23.451574600199397,-34.94040959209667
640604,0.0,-3.2929918370882967,-6.7837038514837324,-10.751916220599394,-15.751272560155684,-23.46775959529444
640605,0.0,-4.271931705179509,-8.800361797229884,-13.948243441388405,-20.433807302161508,-30.444249856784815
640606,0.0,-0.2815923277281159,-0.580092223929272,-0.9194244218878357,-1.3469324323670675,-2.006789381186551
640607,0.0,-0.32212563885682033,-0.6635925763201571,-1.0517693492243907,-1.540814246516459,-2.2956531404149354
640608,0.0,-2.9001383495449753,-5.974408885580363,-9.469214047620147,-13.872147841773742,-20.668059001444327
