Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
247,0.0,-0.653,-1.306,-1.959,-2.612,-3.265
248,0.0,-1.0041666666666673,-2.0083333333333337,-3.0125,-4.0166666666666675,-5.020833333333334
249,0.0,-0.42366666666666664,-0.8473333333333333,-1.271,-1.6946666666666665,-2.118333333333333
250,0.0,-0.2413333333333334,-0.4826666666666667,-0.724,-0.9653333333333334,-1.2066666666666666
251,0.0,-0.2630000000000001,-0.526,-0.789,-1.052,-1.315
252,0.0,-0.8601666666666672,-1.7203333333333335,-2.5805000000000002,-3.440666666666667,-4.300833333333333
253,0.0,-0.6795,-1.359,-2.0385,-2.718,-3.3975
254,0.0,-0.7024999999999997,-1.4049999999999998,-2.1075,-2.8099999999999996,-3.5124999999999997
255,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,-0.246,-0.492,-0.738,-0.984,-1.23
266,0.0,-0.5041666666666669,-1.0083333333333333,-1.5125,-2.0166666666666666,-2.520833333333333
267,0.0,-0.10683333333333334,-0.21366666666666667,-0.3205,-0.42733333333333334,-0.5341666666666667
268,0.0,-0.055333333333333345,-0.11066666666666666,-0.166,-0.22133333333333333,-0.27666666666666667
269,0.0,-0.6753333333333336,-1.3506666666666667,-2.026,-2.7013333333333334,-3.3766666666666665
270,0.0,-0.025333333333333347,-0.050666666666666665,-0.076,-0.10133333333333333,-0.12666666666666665
271,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,-1.8083333333333336,-3.6166666666666663,-5.425,-7.2333333333333325,-9.041666666666666
273,0.0,-0.254,-0.508,-0.762,-1.016,-1.27
274,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,-0.5121666666666669,-1.0243333333333333,-1.5365,-2.0486666666666666,-2.560833333333333
284,0.0,-0.3305,-0.661,-0.9915,-1.322,-1.6525
285,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,-0.6516666666666664,-1.3033333333333332,-1.955,-2.6066666666666665,-3.2583333333333333
287,0.0,-0.4889999999999999,-0.978,-1.467,-1.956,-2.4450000000000003
288,0.0,-0.09250000000000003,-0.185,-0.27749999999999997,-0.37,-0.46249999999999997
289,0.0,-1.8919999999999995,-3.784,-5.676,-7.568,-9.46
290,0.0,-0.1446666666666666,-0.28933333333333333,-0.434,-0.5786666666666667,-0.7233333333333334
291,0.0,-0.07916666666666666,-0.15833333333333333,-0.2375,-0.31666666666666665,-0.3958333333333333
292,0.0,-0.07516666666666666,-0.15033333333333332,-0.22549999999999998,-0.30066666666666664,-0.37583333333333335
293,0.0,-0.37883333333333336,-0.7576666666666667,-1.1365,-1.5153333333333334,-1.8941666666666668
294,0.0,-0.5065,-1.013,-1.5194999999999999,-2.026,-2.5325
295,0.0,-0.34150000000000014,-0.683,-1.0245,-1.366,-1.7075
296,0.0,-0.08883333333333338,-0.1776666666666667,-0.2665,-0.3553333333333334,-0.4441666666666667
297,0.0,-0.09983333333333333,-0.19966666666666666,-0.2995,-0.3993333333333333,-0.49916666666666665
298,0.0,-0.025499999999999995,-0.051000000000000004,-0.0765,-0.10200000000000001,-0.1275
299,0.0,-0.17166666666666675,-0.3433333333333334,-0.515,-0.6866666666666668,-0.8583333333333334
300,0.0,-0.021666666666666667,-0.043333333333333335,-0.065,-0.08666666666666667,-0.10833333333333334
301,0.0,-0.9838333333333331,-1.9676666666666667,-2.9515,-3.9353333333333333,-4.9191666666666665
302,0.0,-0.0645,-0.129,-0.1935,-0.258,-0.3225
