Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
237,0.0,-1.2229999999999999,-2.4459999999999997,-3.6689999999999996,-4.8919999999999995,-6.115
238,0.0,-0.32133333333333347,-0.6426666666666667,-0.964,-1.2853333333333334,-1.6066666666666667
239,0.0,-0.4586666666666668,-0.9173333333333333,-1.376,-1.8346666666666667,-2.293333333333333
240,0.0,-0.23249999999999993,-0.46499999999999997,-0.6975,-0.9299999999999999,-1.1625
241,0.0,-0.48450000000000015,-0.9690000000000001,-1.4535,-1.9380000000000002,-2.4225
242,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,-0.08066666666666666,-0.16133333333333333,-0.242,-0.32266666666666666,-0.4033333333333333
248,0.0,-0.0655,-0.131,-0.1965,-0.262,-0.3275
249,0.0,-0.3321666666666667,-0.6643333333333334,-0.9965000000000002,-1.3286666666666669,-1.6608333333333334
250,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,-0.18099999999999994,-0.362,-0.543,-0.724,-0.905
252,0.0,-0.015333333333333338,-0.03066666666666667,-0.046,-0.06133333333333334,-0.07666666666666666
253,0.0,-0.8693333333333335,-1.7386666666666666,-2.608,-3.477333333333333,-4.346666666666667
254,0.0,-0.1981666666666666,-0.3963333333333333,-0.5945,-0.7926666666666666,-0.9908333333333333
255,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,-0.020333333333333342,-0.04066666666666667,-0.061,-0.08133333333333334,-0.10166666666666667
257,0.0,-0.1216666666666667,-0.24333333333333335,-0.365,-0.4866666666666667,-0.6083333333333333
258,0.0,-0.009166666666666663,-0.018333333333333333,-0.0275,-0.03666666666666667,-0.04583333333333334
259,0.0,-0.18533333333333335,-0.3706666666666667,-0.556,-0.7413333333333334,-0.9266666666666667
260,0.0,-0.044333333333333336,-0.08866666666666667,-0.133,-0.17733333333333334,-0.22166666666666668
261,0.0,-0.2506666666666668,-0.5013333333333334,-0.752,-1.0026666666666668,-1.2533333333333334
262,0.0,-0.18499999999999994,-0.37,-0.555,-0.74,-0.925
263,0.0,-0.02733333333333335,-0.05466666666666667,-0.082,-0.10933333333333334,-0.13666666666666666
264,0.0,-0.3633333333333335,-0.7266666666666668,-1.09,-1.4533333333333336,-1.8166666666666669
265,0.0,-0.09550000000000003,-0.191,-0.2865,-0.382,-0.4775
266,0.0,-0.056333333333333346,-0.11266666666666666,-0.169,-0.22533333333333333,-0.2816666666666667
267,0.0,-0.2828333333333335,-0.5656666666666668,-0.8485,-1.1313333333333335,-1.4141666666666668
268,0.0,-0.8416666666666668,-1.6833333333333331,-2.525,-3.3666666666666663,-4.208333333333333
269,0.0,-0.3398333333333332,-0.6796666666666666,-1.0195,-1.3593333333333333,-1.6991666666666667
270,0.0,-0.20883333333333343,-0.41766666666666663,-0.6265,-0.8353333333333333,-1.0441666666666665
271,0.0,-0.06816666666666665,-0.1363333333333333,-0.20449999999999996,-0.2726666666666666,-0.3408333333333333
272,0.0,-0.6961666666666666,-1.3923333333333332,-2.0885,-2.7846666666666664,-3.480833333333333
273,0.0,-0.09616666666666662,-0.1923333333333333,-0.2885,-0.3846666666666666,-0.4808333333333333
274,0.0,-0.21550000000000002,-0.43099999999999994,-0.6465,-0.8619999999999999,-1.0775
275,0.0,-0.13316666666666666,-0.2663333333333333,-0.39949999999999997,-0.5326666666666666,-0.6658333333333334
276,0.0,-0.6993333333333336,-1.3986666666666667,-2.098,-2.7973333333333334,-3.4966666666666666
277,0.0,-0.5834999999999999,-1.1669999999999998,-1.7504999999999997,-2.3339999999999996,-2.9175
278,0.0,-0.5749999999999997,-1.15,-1.725,-2.3,-2.875
279,0.0,-0.349,-0.698,-1.047,-1.396,-1.7449999999999999
280,0.0,-0.25449999999999995,-0.5089999999999999,-0.7634999999999998,-1.0179999999999998,-1.2725
281,0.0,-0.9489999999999998,-1.8980000000000001,-2.847,-3.7960000000000003,-4.745
282,0.0,-0.5540000000000003,-1.108,-1.662,-2.216,-2.77
283,0.0,-0.718,-1.436,-2.154,-2.872,-3.59
284,0.0,-1.1915000000000004,-2.383,-3.5745,-4.766,-5.9575
285,0.0,-0.34716666666666685,-0.6943333333333335,-1.0415,-1.388666666666667,-1.7358333333333336
286,0.0,-0.28100000000000014,-0.562,-0.843,-1.124,-1.405
287,0.0,-0.36550000000000016,-0.7310000000000001,-1.0965,-1.4620000000000002,-1.8275000000000001
288,0.0,-0.1995,-0.399,-0.5985,-0.798,-0.9975
289,0.0,-0.3943333333333332,-0.7886666666666666,-1.183,-1.5773333333333333,-1.9716666666666667
290,0.0,-0.24983333333333335,-0.4996666666666667,-0.7495,-0.9993333333333334,-1.2491666666666668
291,0.0,-0.45599999999999996,-0.9120000000000001,-1.368,-1.8240000000000003,-2.2800000000000002
292,0.0,-0.46866666666666656,-0.9373333333333334,-1.406,-1.8746666666666667,-2.3433333333333333
293,0.0,-0.23449999999999993,-0.469,-0.7035,-0.938,-1.1725
294,0.0,-0.2771666666666668,-0.5543333333333333,-0.8315,-1.1086666666666667,-1.3858333333333333
