Sbswat,Tambol_ID,Tambol,Amphoe_ID,Amphoe,Province_ID,Province,per_sbswat,per_tambol
210,640303,บ้านป้อม,6403,คีรีมาศ,64,สุโขทัย,0.0005,0.0002
276,640304,สามพวง,6403,คีรีมาศ,64,สุโขทัย,0.6631,0.674
366,640304,สามพวง,6403,คีรีมาศ,64,สุโขทัย,0.2089,0.1859
364,640304,สามพวง,6403,คีรีมาศ,64,สุโขทัย,0.1087,0.1215
382,640304,สามพวง,6403,คีรีมาศ,64,สุโขทัย,0.0097,0.0124
375,640304,สามพวง,6403,คีรีมาศ,64,สุโขทัย,0.0053,0.0024
277,640304,สามพวง,6403,คีรีมาศ,64,สุโขทัย,0.0128,0.002
392,640304,สามพวง,6403,คีรีมาศ,64,สุโขทัย,0.0033,0.0018
617,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.9313,0.3239
382,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.7406,0.1984
370,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.9911,0.1341
392,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.6105,0.0713
376,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.4844,0.0601
401,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.7183,0.0546
399,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.3045,0.0528
404,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.562,0.0388
386,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.0857,0.0297
314,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.3053,0.0192
407,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.1176,0.0094
391,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.041,0.0043
321,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.0879,0.0025
613,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.0012,0.0006
657,640305,ศรีคีรีมาศ,6403,คีรีมาศ,64,สุโขทัย,0.0068,0.0001
366,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.7516,0.2256
375,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.9947,0.1499
364,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.36,0.1356
374,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,1,0.1189
382,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.2413,0.1043
277,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.9872,0.0512
368,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.4316,0.0466
280,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.49,0.0419
302,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.9527,0.0333
278,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.962,0.0299
657,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.9932,0.0226
279,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.8427,0.0206
276,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.0164,0.0056
386,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.0089,0.005
305,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.0412,0.0024
343,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.0068,0.0021
347,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.0092,0.0019
370,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.0076,0.0017
356,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.0006,0.0006
376,640306,หนองจิก,6403,คีรีมาศ,64,สุโขทัย,0.0011,0.0002
269,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.9483,0.3266
399,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.6951,0.1591
407,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.8824,0.0936
206,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.7184,0.0744
406,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.4989,0.0649
328,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,1,0.0612
267,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.6469,0.0577
404,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.438,0.0399
210,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.2722,0.0396
401,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.2817,0.0283
648,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.1745,0.0194
321,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.4528,0.0172
288,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.1991,0.012
613,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.003,0.0021
314,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.0251,0.0021
213,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.0055,0.0016
622,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.0005,0.0002
214,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.0002,0.0001
204,640307,นาเชิงคีรี,6403,คีรีมาศ,64,สุโขทัย,0.0001,0.0001
383,640308,หนองกระดิ่ง,6403,คีรีมาศ,64,สุโขทัย,0.8512,0.4676
371,640308,หนองกระดิ่ง,6403,คีรีมาศ,64,สุโขทัย,0.1668,0.1909
315,640308,หนองกระดิ่ง,6403,คีรีมาศ,64,สุโขทัย,0.1692,0.157
395,640308,หนองกระดิ่ง,6403,คีรีมาศ,64,สุโขทัย,0.1213,0.1135
276,640308,หนองกระดิ่ง,6403,คีรีมาศ,64,สุโขทัย,0.0584,0.0626
366,640308,หนองกระดิ่ง,6403,คีรีมาศ,64,สุโขทัย,0.0057,0.0054
317,640308,หนองกระดิ่ง,6403,คีรีมาศ,64,สุโขทัย,0.0119,0.0028
364,640308,หนองกระดิ่ง,6403,คีรีมาศ,64,สุโขทัย,0.0002,0.0002
386,640309,บ้านน้ำพุ,6403,คีรีมาศ,64,สุโขทัย,0.8251,0.6075
376,640309,บ้านน้ำพุ,6403,คีรีมาศ,64,สุโขทัย,0.5146,0.1356
391,640309,บ้านน้ำพุ,6403,คีรีมาศ,64,สุโขทัย,0.5858,0.1307
656,640309,บ้านน้ำพุ,6403,คีรีมาศ,64,สุโขทัย,0.3707,0.1205
362,640309,บ้านน้ำพุ,6403,คีรีมาศ,64,สุโขทัย,0.02,0.0039
613,640309,บ้านน้ำพุ,6403,คีรีมาศ,64,สุโขทัย,0.0009,0.001
617,640309,บ้านน้ำพุ,6403,คีรีมาศ,64,สุโขทัย,0.0007,0.0005
370,640309,บ้านน้ำพุ,6403,คีรีมาศ,64,สุโขทัย,0.0012,0.0004
364,640310,ทุ่งยางเมือง,6403,คีรีมาศ,64,สุโขทัย,0.5176,0.5012
371,640310,ทุ่งยางเมือง,6403,คีรีมาศ,64,สุโขทัย,0.4133,0.389
383,640310,ทุ่งยางเมือง,6403,คีรีมาศ,64,สุโขทัย,0.119,0.0537
356,640310,ทุ่งยางเมือง,6403,คีรีมาศ,64,สุโขทัย,0.0103,0.0269
366,640310,ทุ่งยางเมือง,6403,คีรีมาศ,64,สุโขทัย,0.0338,0.0261
315,640310,ทุ่งยางเมือง,6403,คีรีมาศ,64,สุโขทัย,0.0042,0.0032
397,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.4439,0.1736
405,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,1,0.1677
263,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.646,0.1669
649,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.5364,0.1354
398,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.3842,0.1055
292,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,1,0.0829
295,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.1956,0.0651
262,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.1145,0.0623
287,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.0373,0.0222
393,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.0464,0.0158
651,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.0274,0.0019
270,640401,กง,6404,กงไกรลาศ,64,สุโขทัย,0.015,0.0005
263,640402,บ้านกร่าง,6404,กงไกรลาศ,64,สุโขทัย,0.312,0.4134
287,640402,บ้านกร่าง,6404,กงไกรลาศ,64,สุโขทัย,0.0954,0.2908
262,640402,บ้านกร่าง,6404,กงไกรลาศ,64,สุโขทัย,0.0534,0.149
207,640402,บ้านกร่าง,6404,กงไกรลาศ,64,สุโขทัย,0.0783,0.0749
209,640402,บ้านกร่าง,6404,กงไกรลาศ,64,สุโขทัย,0.0734,0.072
403,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.4567,0.3721
243,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.0641,0.1575
283,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.2768,0.1445
202,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.8276,0.0955
273,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.32,0.0824
170,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.1497,0.0688
209,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.2544,0.0658
207,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.0365,0.0092
271,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.0341,0.004
199,640403,ไกรนอก,6404,กงไกรลาศ,64,สุโขทัย,0.0007,0.0003
243,640404,ไกรกลาง,6404,กงไกรลาศ,64,สุโขทัย,0.1064,0.4796
209,640404,ไกรกลาง,6404,กงไกรลาศ,64,สุโขทัย,0.3686,0.1751
207,640404,ไกรกลาง,6404,กงไกรลาศ,64,สุโขทัย,0.2611,0.121
199,640404,ไกรกลาง,6404,กงไกรลาศ,64,สุโขทัย,0.1107,0.082
222,640404,ไกรกลาง,6404,กงไกรลาศ,64,สุโขทัย,0.1014,0.0701
217,640404,ไกรกลาง,6404,กงไกรลาศ,64,สุโขทัย,0.089,0.039
202,640404,ไกรกลาง,6404,กงไกรลาศ,64,สุโขทัย,0.1565,0.0331
243,640405,ไกรใน,6404,กงไกรลาศ,64,สุโขทัย,0.2412,0.5741
222,640405,ไกรใน,6404,กงไกรลาศ,64,สุโขทัย,0.593,0.2166
217,640405,ไกรใน,6404,กงไกรลาศ,64,สุโขทัย,0.6464,0.1496
181,640405,ไกรใน,6404,กงไกรลาศ,64,สุโขทัย,0.117,0.0192
287,640405,ไกรใน,6404,กงไกรลาศ,64,สุโขทัย,0.0205,0.016
209,640405,ไกรใน,6404,กงไกรลาศ,64,สุโขทัย,0.0581,0.0146
183,640405,ไกรใน,6404,กงไกรลาศ,64,สุโขทัย,0.0623,0.0056
223,640405,ไกรใน,6404,กงไกรลาศ,64,สุโขทัย,0.0108,0.0044
203,640405,ไกรใน,6404,กงไกรลาศ,64,สุโขทัย,0,0
283,640406,ดงเดือย,6404,กงไกรลาศ,64,สุโขทัย,0.7139,0.4182
262,640406,ดงเดือย,6404,กงไกรลาศ,64,สุโขทัย,0.4541,0.3756
207,640406,ดงเดือย,6404,กงไกรลาศ,64,สุโขทัย,0.624,0.1767
263,640406,ดงเดือย,6404,กงไกรลาศ,64,สุโขทัย,0.042,0.0165
403,640406,ดงเดือย,6404,กงไกรลาศ,64,สุโขทัย,0.0088,0.0081
209,640406,ดงเดือย,6404,กงไกรลาศ,64,สุโขทัย,0.0095,0.0028
202,640406,ดงเดือย,6404,กงไกรลาศ,64,สุโขทัย,0.016,0.0021
287,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.8274,0.6455
205,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.3384,0.1069
200,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.1176,0.0882
209,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.236,0.0592
270,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.8099,0.0362
196,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.0237,0.0317
243,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.0112,0.0266
649,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.008,0.0027
651,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.0215,0.002
171,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0.0013,0.0011
207,640407,ป่าแฝก,6404,กงไกรลาศ,64,สุโขทัย,0,0
199,640408,กกแรต,6404,กงไกรลาศ,64,สุโขทัย,0.7296,0.4011
212,640408,กกแรต,6404,กงไกรลาศ,64,สุโขทัย,0.8732,0.3368
243,640408,กกแรต,6404,กงไกรลาศ,64,สุโขทัย,0.0481,0.161
180,640408,กกแรต,6404,กงไกรลาศ,64,สุโขทัย,0.1255,0.0274
181,640408,กกแรต,6404,กงไกรลาศ,64,สุโขทัย,0.116,0.0267
273,640408,กกแรต,6404,กงไกรลาศ,64,สุโขทัย,0.0654,0.023
647,640408,กกแรต,6404,กงไกรลาศ,64,สุโขทัย,0.0719,0.0194
222,640408,กกแรต,6404,กงไกรลาศ,64,สุโขทัย,0.0085,0.0044
217,640408,กกแรต,6404,กงไกรลาศ,64,สุโขทัย,0.0006,0.0002
395,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.4282,0.189
315,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.4023,0.1759
309,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.4672,0.156
649,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.4198,0.1016
317,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.749,0.0842
295,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.2609,0.0832
297,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.8562,0.0785
171,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.1061,0.0668
651,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.6105,0.0407
371,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.0306,0.0165
270,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.1751,0.0057
205,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.004,0.0009
275,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.0022,0.0006
383,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.0008,0.0002
388,640409,ท่าฉนวน,6404,กงไกรลาศ,64,สุโขทัย,0.0005,0.0001
295,640410,หนองตูม,6404,กงไกรลาศ,64,สุโขทัย,0.5435,0.3249
309,640410,หนองตูม,6404,กงไกรลาศ,64,สุโขทัย,0.4673,0.2924
398,640410,หนองตูม,6404,กงไกรลาศ,64,สุโขทัย,0.3599,0.1777
388,640410,หนองตูม,6404,กงไกรลาศ,64,สุโขทัย,0.4106,0.1333
317,640410,หนองตูม,6404,กงไกรลาศ,64,สุโขทัย,0.1332,0.0281
297,640410,หนองตูม,6404,กงไกรลาศ,64,สุโขทัย,0.1438,0.0247
649,640410,หนองตูม,6404,กงไกรลาศ,64,สุโขทัย,0.0357,0.0162
385,640410,หนองตูม,6404,กงไกรลาศ,64,สุโขทัย,0.004,0.0027
170,640411,บ้านใหม่สุขเกษม,6404,กงไกรลาศ,64,สุโขทัย,0.8458,0.5105
647,640411,บ้านใหม่สุขเกษม,6404,กงไกรลาศ,64,สุโขทัย,0.8112,0.2112
273,640411,บ้านใหม่สุขเกษม,6404,กงไกรลาศ,64,สุโขทัย,0.6146,0.2079
212,640411,บ้านใหม่สุขเกษม,6404,กงไกรลาศ,64,สุโขทัย,0.1268,0.0472
174,640411,บ้านใหม่สุขเกษม,6404,กงไกรลาศ,64,สุโขทัย,0.0807,0.0109
283,640411,บ้านใหม่สุขเกษม,6404,กงไกรลาศ,64,สุโขทัย,0.0082,0.0056
243,640411,บ้านใหม่สุขเกษม,6404,กงไกรลาศ,64,สุโขทัย,0.0013,0.0041
271,640411,บ้านใหม่สุขเกษม,6404,กงไกรลาศ,64,สุโขทัย,0.0132,0.002
403,640411,บ้านใหม่สุขเกษม,6404,กงไกรลาศ,64,สุโขทัย,0.0005,0.0005
166,640501,หาดเสี้ยว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.1792,0.3552
132,640501,หาดเสี้ยว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.3019,0.2437
165,640501,หาดเสี้ยว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.2469,0.1675
163,640501,หาดเสี้ยว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.2738,0.1293
131,640501,หาดเสี้ยว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.1505,0.0791
128,640501,หาดเสี้ยว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0537,0.0251
165,640502,ป่างิ้ว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.6093,0.3283
132,640502,ป่างิ้ว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.3916,0.2511
166,640502,ป่างิ้ว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.093,0.1464
164,640502,ป่างิ้ว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.5196,0.1204
579,640502,ป่างิ้ว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0141,0.068
167,640502,ป่างิ้ว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.1461,0.0621
588,640502,ป่างิ้ว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0022,0.0118
128,640502,ป่างิ้ว,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0317,0.0118
588,640503,แม่สำ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.7845,0.796
581,640503,แม่สำ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0946,0.1113
166,640503,แม่สำ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.3074,0.092
579,640503,แม่สำ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0006,0.0005
587,640503,แม่สำ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0002,0.0002
167,640503,แม่สำ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0003,0
132,640503,แม่สำ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0002,0
590,640503,แม่สำ,6405,ศรีสัชนาลัย,64,สุโขทัย,0,0
581,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.9041,0.5101
580,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.9039,0.2584
582,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.986,0.1353
112,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.5315,0.0282
116,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.4506,0.0194
639,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.2794,0.0179
579,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0261,0.0115
586,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0303,0.0084
588,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0152,0.0074
117,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0787,0.0029
113,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0023,0.0002
587,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0003,0.0001
114,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0026,0.0001
585,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0004,0.0001
118,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0002,0
572,640504,แม่สิน,6405,ศรีสัชนาลัย,64,สุโขทัย,0,0
579,640505,บ้านตึก,6405,ศรีสัชนาลัย,64,สุโขทัย,0.9426,0.8855
167,640505,บ้านตึก,6405,ศรีสัชนาลัย,64,สุโขทัย,0.8536,0.0706
164,640505,บ้านตึก,6405,ศรีสัชนาลัย,64,สุโขทัย,0.3913,0.0177
165,640505,บ้านตึก,6405,ศรีสัชนาลัย,64,สุโขทัย,0.1171,0.0123
588,640505,บ้านตึก,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0096,0.01
582,640505,บ้านตึก,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0131,0.0038
132,640505,บ้านตึก,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0005,0.0001
581,640505,บ้านตึก,6405,ศรีสัชนาลัย,64,สุโขทัย,0,0
116,640505,บ้านตึก,6405,ศรีสัชนาลัย,64,สุโขทัย,0,0
144,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.6444,0.2221
163,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.7187,0.1901
162,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.9158,0.1827
132,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.3059,0.1383
161,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.9006,0.127
128,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.2784,0.0731
131,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.2232,0.0657
590,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0001,0.0004
159,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0011,0.0004
166,640506,หนองอ้อ,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0002,0.0002
131,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.6263,0.242
625,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.1584,0.2055
130,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,1,0.1546
153,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.3972,0.1361
155,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.4958,0.123
128,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.1693,0.0583
151,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.064,0.0202
164,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0867,0.0186
161,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0994,0.0184
165,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0267,0.0133
129,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,1,0.0096
626,640507,ท่าชัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0004,0.0003
137,640508,ศรีสัชนาลัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.5335,0.4488
128,640508,ศรีสัชนาลัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.4368,0.2796
143,640508,ศรีสัชนาลัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.3878,0.1265
158,640508,ศรีสัชนาลัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0276,0.0595
142,640508,ศรีสัชนาลัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0661,0.0366
144,640508,ศรีสัชนาลัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0348,0.0293
150,640508,ศรีสัชนาลัย,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0246,0.0199
579,640509,ดงคู่,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0164,0.9931
164,640509,ดงคู่,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0024,0.0069
590,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.7605,0.5046
588,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.1829,0.1127
158,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.6371,0.0921
589,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.716,0.0862
166,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.4203,0.0764
157,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.65,0.0708
159,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.6669,0.0389
154,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.2936,0.0073
152,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.1467,0.0031
162,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0842,0.0027
141,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0294,0.0025
144,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0374,0.0021
163,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0075,0.0003
587,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0005,0.0003
591,640510,บ้านแก่ง,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0001,0
158,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0.3353,0.4227
159,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0.332,0.1688
144,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0.2834,0.1393
143,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0.6122,0.1168
589,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0737,0.0774
145,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0.467,0.0333
137,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0549,0.027
142,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0319,0.0103
154,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0.0203,0.0044
128,640511,สารจิตร,6405,ศรีสัชนาลัย,64,สุโขทัย,0,0
244,640601,คลองตาล,6406,ศรีสำโรง,64,สุโขทัย,0.0896,0.6333
236,640601,คลองตาล,6406,ศรีสำโรง,64,สุโขทัย,0.0945,0.3137
169,640601,คลองตาล,6406,ศรีสำโรง,64,สุโขทัย,0.032,0.053
243,640602,วังลึก,6406,ศรีสำโรง,64,สุโขทัย,0.2163,0.5449
244,640602,วังลึก,6406,ศรีสำโรง,64,สุโขทัย,0.3126,0.4208
