Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
143,0.0,-0.01570114231551675,-0.032345023877327406,-0.051265649930494345,-0.07510281967056906,-0.11189539830680477
144,0.0,-0.015996833379674905,-0.03295416010055977,-0.052231108002148564,-0.07651719018090589,-0.11400266341751215
145,0.0,-0.007052300560788303,-0.014528040409095529,-0.023026399257378056,-0.033733065189537795,-0.05025876234806541
146,0.0,-0.009510924813169522,-0.019592911394314,-0.031054029839939948,-0.0454933314270964,-0.06778033717864883
147,0.0,-0.00817169543754094,-0.01683404167251573,-0.026681324786514683,-0.039087434309918914,-0.05823621603135881
148,0.0,-0.009558327136287865,-0.019690562204827854,-0.031208802712769435,-0.04572006958751704,-0.06811815348012602
149,0.0,-0.008798611864529828,-0.018125516292168395,-0.028728263629297274,-0.04208614551312441,-0.06270398416525282
150,0.0,-0.010192617570507136,-0.020997227594371358,-0.03327981835618609,-0.04875405266611504,-0.07263847304369184
151,0.0,-0.009866021091035609,-0.02032442489540353,-0.0322134513079381,-0.0471918531770656,-0.07031095811377802
152,0.0,-0.0037234448222084734,-0.007670455388537152,-0.01215738415428591,-0.017810245867224572,-0.02653541590045226
153,0.0,-0.004589581495292477,-0.009454733933942399,-0.014985398739594518,-0.02195321235090577,-0.03270800551688334
154,0.0,-0.004522030309640459,-0.009315575605908075,-0.01476483800799706,-0.02163009671940532,-0.03222659679688469
155,0.0,-0.00738518662033657,-0.015213799911694099,-0.02411330235350998,-0.035325349444957396,-0.05263110045413589
156,0.0,-0.016093749064634073,-0.033153810551533255,-0.0525475464801936,-0.07698076417217815,-0.11469334050028501
157,0.0,-0.014714846483135785,-0.03031321233091885,-0.04804530482090452,-0.07038509935744651,-0.10486648520004668
158,0.0,-0.024536565318796614,-0.05054637268778619,-0.08011410525761714,-0.11736504283841799,-0.17486171988355226
159,0.0,-0.007838116512312768,-0.016146854837019338,-0.025592159421263663,-0.0374918358901431,-0.05585894016473128
160,0.0,-0.017358741283287637,-0.03575974855876648,-0.05667786050086228,-0.08303156484470775,-0.1237084048387163
161,0.0,-0.006348049177380494,-0.013077252475694343,-0.020726954786438434,-0.030364439927250006,-0.045239860699319887
162,0.0,-0.005888246109782971,-0.012130038514987,-0.019225656178557735,-0.028165077220014094,-0.04196303877403424
163,0.0,-0.007904081966844315,-0.016282746491207648,-0.025807542597313105,-0.03780736653986366,-0.056329048049939254
164,0.0,-0.007364002447146144,-0.015170159609995246,-0.024044134111797143,-0.03522401980237347,-0.052480129814592005
165,0.0,-0.018109615211375097,-0.03730658092578794,-0.05912953179749303,-0.08662319837577599,-0.1290595656379219
166,0.0,-0.03144678545003013,-0.06478172134273408,-0.10267659906040089,-0.1504184988208585,-0.2241079351228049
167,0.0,-0.01353524079563596,-0.02788317422532785,-0.04419378554821931,-0.06474272560842789,-0.0964599345430717
168,0.0,-2.236222826906273,-4.606714548394784,-7.301469810732328,-10.696459935044198,-15.936613966753356
169,0.0,-1.9567246855949698,-4.03093643794173,-6.3888830969281525,-9.359544563962091,-13.94474896613282
170,0.0,-0.02588856378537564,-0.05333154728240099,-0.08452850254804285,-0.12383201797882062,-0.18449684093958804
171,0.0,-0.013908459143191365,-0.02865201996409975,-0.04541237721301203,-0.0665279301299168,-0.09911970380163376
172,0.0,-0.08935253707388124,-0.18407004325400592,-0.2917441160637206,-0.42739740485860833,-0.636777727676843
173,0.0,-0.02162769071824332,-0.04455396675194133,-0.07061636656020417,-0.10345110714001,-0.15413140131738073
174,0.0,-0.07926809535726549,-0.16329566253961025,-0.25881750165569867,-0.3791607866239668,-0.5649101781758538
175,0.0,-0.019723339892544385,-0.040630922702645164,-0.06439848885339247,-0.09434208094446857,-0.1405598986919387
176,0.0,-0.013011340588439464,-0.026803917419002305,-0.04248320398154525,-0.06223676890822221,-0.0927263194226396
177,0.0,-0.011592217050075284,-0.023880462309121272,-0.03784963725984217,-0.05544871635444742,-0.08261282637985039
178,0.0,-0.14383194592396123,-0.2962999526878613,-0.4696243139757128,-0.6879871846597413,-1.0250294249291225
179,0.0,-0.1433763145726979,-0.295361332641006,-0.46813663639902203,-0.6858077764025236,-1.0217823330611446
180,0.0,-0.03807624023000367,-0.07843868138060309,-0.12432236859427065,-0.18212897802354053,-0.271353254492275
181,0.0,-0.03288390898590072,-0.0677422572163861,-0.1073689374021791,-0.15729265024181305,-0.23434970653222673
182,0.0,-0.06636137280324099,-0.13670726274048242,-0.21667588501989912,-0.3174244341322744,-0.4729294272217814
183,0.0,-0.028224252885963388,-0.05814316660349098,-0.09215473873971587,-0.13500425206236233,-0.20114230895581287
184,0.0,-0.13121786966576504,-0.2703144167591427,-0.42843821396755155,-0.6276506387261447,-0.9351342403100781
185,0.0,-0.025434719876969648,-0.05239660944418623,-0.08304666113396715,-0.12166115954529652,-0.1812624874206075
186,0.0,-0.015658797739508946,-0.03225779224191357,-0.05112739105948685,-0.07490027408553872,-0.11159362642910874
187,0.0,-0.06348109077465831,-0.13077375872428898,-0.20727150365635416,-0.30364726445594786,-0.4524028758188504
188,0.0,-0.013628940102810856,-0.028076198800671383,-0.04449972226185644,-0.06519091479292176,-0.09712768986218916
