Amphoe_ID,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
5711,0.0,-0.24832192918617788,-0.5115537817177337,-0.8107935611247036,-1.187791097816283,-1.7696853271078101
5801,0.0,-0.15228099461084446,-0.3137053539017503,-0.4972112222097334,-0.7284012747410569,-1.0852422202235184
5802,0.0,-0.3306295408426312,-0.6811109776730112,-1.0795353584412473,-1.5814907147951636,-2.356256851962977
5803,0.0,-0.49681636511754,-1.0234629346995359,-1.6221503723767898,-2.3764073421547223,-3.5406000368028945
5804,0.0,-0.03394225620456121,-0.0699224976963572,-0.11082453680548758,-0.16235501186586865,-0.2418920993848717
5805,0.0,-0.3085915417352901,-0.6357117581123415,-1.0075792978755793,-1.4760769914112846,-2.1992013563533397
6001,0.0,-7.6424928198807125,-15.74386167413127,-24.953430370039065,-36.55611474318578,-54.46481287494165
6005,0.0,-3.0218939528943367,-6.225230629527079,-9.866757106141176,-14.454537895852267,-21.53575967309535
6006,0.0,-2.3000281746582143,-4.738156290343595,-7.509800042750661,-11.001658208516076,-16.39132768485984
6201,0.0,-5.0271654148821945,-10.35617550061596,-16.41414981936344,-24.04629485046439,-35.826480974987795
6203,0.0,-0.2573540830535053,-0.5301604045119037,-0.8402843605185265,-1.230994338033038,-1.8340536663180194
6204,0.0,-0.6087748679856134,-1.254102233151018,-1.9877050116150239,-2.91193520901433,-4.338480918366276
6205,0.0,-6.215431339168555,-12.804054063927477,-20.293945548531376,-29.73009285948992,-44.294749475492104
6206,0.0,-0.1218030032222201,-0.2509193897095909,-0.3976978233935395,-0.5826167805186899,-0.8680384704905328
6209,0.0,-0.07479619292387421,-0.15408335250009328,-0.24421633569804724,-0.3577704651243995,-0.533040821544459
6211,0.0,-0.33715487026518803,-0.6945534350266679,-1.1008411492643366,-1.6127031341889444,-2.402760113964401
6301,0.0,-3.2598286500446707,-6.715386269538482,-10.643635415076227,-15.592644047262237,-23.231419592204194
6302,0.0,-2.5791853972632,-5.313232093698575,-8.421273626140398,-12.336942873015925,-18.3807631020993
6303,0.0,-3.040117879074657,-6.262772695931928,-9.926259873592445,-14.541707874577812,-21.665633884645263
6304,0.0,-0.6922382403855813,-1.42604034560869,-2.260220472305211,-3.311163142911701,-4.933289061051162
6305,0.0,-0.31381570946024506,-0.6464737667870759,-1.0246366780574694,-1.5010656017105721,-2.236431789442765
6306,0.0,-0.2526853111192003,-0.520542534890809,-0.8250403978322662,-1.2086623363468545,-1.8007813040468734
6307,0.0,-0.014670563920101675,-0.030221988359445635,-0.04790071824695262,-0.07017328385515564,-0.10455090210875458
6308,0.0,-0.06672011743057524,-0.1374462919973233,-0.21784721867892776,-0.319140406926677,-0.4754860483999948
6309,0.0,-1.669652617827022,-3.439555715451767,-5.451566828132178,-7.98640104963786,-11.898907796098474
